sourceRecordId,rawHotelName,rawCity,rawCountry,rawWebsite,proposedIdentityKey,matchConfidence,matchScore,matchReason,recommendedAction,matchedCensusRecordId,matchedCensusName,matchedCensusCity,matchedCensusCountry,matchedIdentityKey,matchedCurrentBrand,matchedAffiliationStatus,distanceMeters,identityKeyCollision
node/11158547602,Flor del Mar Condo Apartment,,Dominican Republic,https://www.loscoralesvillage.com,osm_do_node_11158547602,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,5476,false
node/11158547603,La Piazzetta PREMIUM Suites,,Dominican Republic,https://www.loscoralesvillage.com,osm_do_node_11158547603,none,18,"No credible name, geo, or website match",likely_new_candidate,recFg5RNpxAAjh7Y2,Iberostar Selection​ Bávaro Suites,Punta Cana,Dominican Republic,ind_ihg_do_bavsb,Iberostar Selection,Branded,,false
node/11196218131,hotel fundacipe,,Dominican Republic,,osm_do_node_11196218131,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/11216277399,"Marriott Miches Beach, An All-Inclusive Resort",,Dominican Republic,,osm_do_node_11216277399,low,65,Partial name match (100%) same country (no distance),needs_research,rec2qzq0V2Hvr2m6l,"Marriott Miches Beach, An All-Inclusive Resort",Punta Cana,Dominican Republic,ind_marriott_do_pujsm,Marriott Hotels,Branded,,false
node/11258546274,Villa Castellamonte,,Dominican Republic,,osm_do_node_11258546274,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,192739,false
node/11628073769,Melia caribe beach resort,,Dominican Republic,,osm_do_node_11628073769,none,18,"No credible name, geo, or website match",likely_new_candidate,recmAzTMc9asgvt8i,The Westin Puntacana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujwi,Westin,Branded,,false
node/11700822269,Pofirio rojas,,Dominican Republic,,osm_do_node_11700822269,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,155674,false
node/11701328169,Claudio Polanco,,Dominican Republic,,osm_do_node_11701328169,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,144459,false
node/11701333069,Claudio Polanco,,Dominican Republic,,osm_do_node_11701333069,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,144469,false
node/11724531571,Francisco Villar,,Dominican Republic,,osm_do_node_11724531571,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,221684,false
node/11724680769,Mario María Toribio,,Dominican Republic,,osm_do_node_11724680769,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,223134,false
node/11724857670,Roberto Robinson,,Dominican Republic,,osm_do_node_11724857670,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,228943,false
node/11724900469,José Alejandro Payan,,Dominican Republic,,osm_do_node_11724900469,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,229207,false
node/11725161869,Rafael Severino,,Dominican Republic,,osm_do_node_11725161869,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,229643,false
node/11725181469,Ana Mercedes Joaquín,,Dominican Republic,,osm_do_node_11725181469,none,21,"No credible name, geo, or website match",likely_new_candidate,recc4Q3BZldMeMtlA,Kimpton Las Mercedes,Santo Domingo,Dominican Republic,ind_ihg_do_sdqlm,Kimpton Hotels,Branded,,false
node/11732267879,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Dominican Republic,https://www.hilton.com/en/hotels/stisaqq-hotel-santiago/?SEO_id=GMB-AMER-QQ-STISAQQ&y_source=1_OTgxMzcxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,osm_do_node_11732267879,medium,100,Exact website host match with partial name similarity,likely_existing,receIilMrq1w1BXyd,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Dominican Republic,ind_hilton_do_stisaqq,Curio Collection by Hilton,Branded,306,false
node/11766192870,Nelson Yunior Meléndez,,Dominican Republic,,osm_do_node_11766192870,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,141097,false
node/11766386269,César Javier de la Cruz,,Dominican Republic,,osm_do_node_11766386269,none,16,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/11826535303,Gato Colonial,,Dominican Republic,,osm_do_node_11826535303,none,35,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,138,false
node/11831271471,Watermelon House,,Dominican Republic,,osm_do_node_11831271471,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,117014,false
node/11844917769,Ramón,,Dominican Republic,,osm_do_node_11844917769,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,144514,false
node/11847656972,Sola de Alexander en Hipódromo,,Dominican Republic,,osm_do_node_11847656972,none,16,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/11874240474,Hotel Garrido,Higuey,Dominican Republic,,osm_do_node_11874240474,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12038454403,madame aparta hotel,Pedernales,Dominican Republic,,osm_do_node_12038454403,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12044776625,Hotel Óleo Méndez,,Dominican Republic,,osm_do_node_12044776625,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12044776626,hotel adelaida,,Dominican Republic,,osm_do_node_12044776626,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12044785937,hotel Isla beata,,Dominican Republic,,osm_do_node_12044785937,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12044986428,restauran,,Dominican Republic,,osm_do_node_12044986428,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,275887,false
node/12536259200,Cabarete Morning Breeze,,Dominican Republic,,osm_do_node_12536259200,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,244655,false
node/12542637990,Hotel Teresa,,Dominican Republic,,osm_do_node_12542637990,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12546573956,Riviera Punta Cana,,Dominican Republic,,osm_do_node_12546573956,none,32,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/12546573958,Honky Tonky Punta Cana,,Dominican Republic,,osm_do_node_12546573958,none,28,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/12546573960,Noé Hotel,,Dominican Republic,,osm_do_node_12546573960,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12659951042,Rig Hotel Boutique,,Dominican Republic,,osm_do_node_12659951042,none,21,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1141,false
node/12798112370,Hotel & Apartments Buchen,Samaná,Dominican Republic,https://gosamana-dominicanrepublic.com/buchen-apartments-samana-town.html,osm_do_node_12798112370,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12818363772,Holiday Inn Santo Domingo,,Dominican Republic,,osm_do_node_12818363772,low,65,Partial name match (100%) same country (no distance),needs_research,rec6QsU0IyLwBGJdy,Holiday Inn Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqex,Holiday Inn,Branded,,false
node/12849541339,Hotel Faranda Single 1,,Dominican Republic,https://www.farandahotels.com/hotel/faranda-single-1-punta-cana,osm_do_node_12849541339,none,25,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,359,false
node/12914358579,Leysi's Garden,Samana,Dominican Republic,https://www.instagram.com/leisysgarden/?hl=es,osm_do_node_12914358579,none,19,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,103773,false
node/12919682928,Hotel el Escondite,Samana,Dominican Republic,,osm_do_node_12919682928,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
node/12947207545,hotel villasol Pedernales,Pedernales,Dominican Republic,,osm_do_node_12947207545,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12947286799,HOTEL MADRID,Pedernales,Dominican Republic,,osm_do_node_12947286799,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12947329313,La casa de mamita,,Dominican Republic,,osm_do_node_12947329313,none,17,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,293757,false
node/12947329314,Hotel Casa Oasis,,Dominican Republic,,osm_do_node_12947329314,none,22,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/12952042987,Hotel Decameron (CERRADO),,Dominican Republic,,osm_do_node_12952042987,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/12961247392,Hilton Garden Inn La Romana,,Dominican Republic,,osm_do_node_12961247392,high,90,Strong name match (100%) and 117m apart,likely_existing,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,117,false
node/12998607201,Impressive Punta Cana - All Inclusive,,Dominican Republic,,osm_do_node_12998607201,none,38,"No credible name, geo, or website match",likely_new_candidate,recXh4NgF8sDbi9cQ,Wyndham Alltra Punta Cana All Inclusive Resort,Punta Cana,Dominican Republic,ind_wyndham_do_wyndham-alltra-punta-cana-all-inclusive-resort,Wyndham Alltra,Branded,,false
node/12998788201,Hotel Bocaino,,Dominican Republic,,osm_do_node_12998788201,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/13050362262,Hostal Shivas,"El Valle, Samana",Dominican Republic,https://www.instagram.com/ganeshvillage/,osm_do_node_13050362262,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,121643,false
node/13081433749,Viva Dominicus Beach by Wyndham,,Dominican Republic,https://vivaresortsbywyndham.com/viva-dominicus-beach/,osm_do_node_13081433749,none,22,"No credible name, geo, or website match",likely_new_candidate,recbBAqjVS3XOljPA,"Dominican Fiesta Hotel, Trademark By Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_dominican-fiesta-hotel,Trademark Collection by Wyndham,Branded,120773,false
node/13154430213,Motel El Triangulo,,Dominican Republic,,osm_do_node_13154430213,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
node/13154430322,Antiguo Hotel El 3,,Dominican Republic,,osm_do_node_13154430322,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
node/13165874914,Casa Barbara Las Terrenas,Las Terrenas,Dominican Republic,https://www.casabarbara.net,osm_do_node_13165874914,none,20,"No credible name, geo, or website match",likely_new_candidate,recKI0UUutwks5d3N,"Sublime Samana Hotel & Residences, an SLH Hotel",Las Terrenas,Dominican Republic,ind_hilton_do_sdqsrlx,Small Luxury Hotels of the World,Branded,,false
node/13231723317,Hotel karymi,,Dominican Republic,,osm_do_node_13231723317,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/13231723318,Hostal y Restaurant Doña Cuca Jordan,,Dominican Republic,,osm_do_node_13231723318,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,359444,false
node/13231723319,hostal rincónsito cibaeño,,Dominican Republic,,osm_do_node_13231723319,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,359400,false
node/13231723320,hotel la flor de ale,,Dominican Republic,,osm_do_node_13231723320,none,22,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
