sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/1250732007,Royal Decameron Barú,,Colombia,10.2421123,-75.6040788,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1254911785,Maicao Internacional,,Colombia,11.3779666,-72.2379446,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1258825182,Hotel Boutique Iguaque,,Colombia,5.6575515,-73.5124312,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1260302993,Hostal Santo Domingo,,Colombia,10.4234791,-75.5520675,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1269638942,Kattys Paradise,,Colombia,12.5432122,-81.707893,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1279408941,Maria Villa Hostel,,Colombia,11.2705517,-74.1905023,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1283448619,Hotel El Saman,,Colombia,3.1751142,-76.4607122,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1283531486,San Julián,,Colombia,7.9744206,-75.4140683,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1283533715,Hotel bella vista,,Colombia,3.1732797,-76.4601667,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1293264887,Hotel Isla Cocoliso,,Colombia,10.1786031,-75.726512,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1295357412,Hotel Decameron,,Colombia,9.735378,-75.7478743,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1298548200,Manhattan,,Colombia,8.3290124,-73.5949371,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1300798632,Hotel Pipatón,,Colombia,7.0582434,-73.8739889,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1300905336,Gran Hotel,,Colombia,7.0600429,-73.8703462,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326366,Hotel Barrancabermeja Plaza,,Colombia,7.0611503,-73.8599231,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326389,Hotel Bachue,,Colombia,7.0595212,-73.8603952,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326392,Hotel Cacique,,Colombia,7.0590154,-73.8744821,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326396,Hotel Buenos Aires,,Colombia,7.0577377,-73.8618543,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326404,Hotel San Carlos,,Colombia,7.0595691,-73.871301,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326408,Hotel America Central,,Colombia,7.0597235,-73.8720896,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326412,Hotel Angele's,,Colombia,7.0607031,-73.8634368,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326425,Hotel La Ciudad,,Colombia,7.0592124,-73.8554063,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1301326426,Hotel Anterza,,Colombia,7.0597341,-73.8719501,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1303790282,Hotel Pradomar,Puerto Colombia,Colombia,11.0056349,-74.952227,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1315509547,Hotel San Luis,,Colombia,4.4836025,-73.9333318,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1339817225,San José Capital,,Colombia,2.5705679,-72.6437207,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1361033829,Hotel Villareal,,Colombia,6.4075995,-72.4448527,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1372868560,Hostal Aire Libre,,Colombia,5.645445,-73.5701264,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1378046994,Casa Estrella,,Colombia,5.0593657,-75.4908171,high,80,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1394834654,Allure Mokawa Plaza,Armenia,Colombia,4.5502273,-75.6594722,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1394840107,Café Café,,Colombia,4.5512876,-75.6589134,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1398072379,Hotel Anvamar,Pereira,Colombia,4.8025015,-75.691672,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1412610324,Hotel Mio,,Colombia,7.8934534,-72.4892892,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1418391724,Motel dorada,,Colombia,5.4868265,-74.6409967,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1420055278,Hotel Real,,Colombia,6.8798389,-73.4089645,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1422647664,Hotel Tocáncipa,,Colombia,4.9469117,-73.950853,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1428280828,Mango Hotel,,Colombia,6.1848803,-67.481099,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1431531578,Hotel Avenida,,Colombia,2.0239614,-75.7577961,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1431531581,Hotel Acros,,Colombia,2.0248996,-75.7567554,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1431531584,Hotel Central,,Colombia,2.0255429,-75.7559236,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1431531585,Hotel Antioquia,,Colombia,2.0262345,-75.7546418,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1431540863,Hotel,,Colombia,2.0266473,-75.7769846,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1459468398,Buena Vida,,Colombia,4.5970973,-74.0701032,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1459468400,Centro Plaza,Bogotá D.C.,Colombia,4.5983774,-74.0715269,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1459468401,Chocolate Hostel,,Colombia,4.5984524,-74.071481,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1459468406,Hostal Colonial La Quinta,,Colombia,4.5971118,-74.0692636,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1460522500,Villa lina,,Colombia,5.641232,-73.5215695,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1460558019,La Vieja Suiza,,Colombia,4.5985367,-74.0703363,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1460615427,Hostal Fatima,Bogotá D.C.,Colombia,4.5983868,-74.0698197,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1464770134,San Ignacio,,Colombia,5.5312436,-73.3631395,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465165841,Hospederia La Villa,,Colombia,5.633832,-73.524546,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465854901,Candelaria,,Colombia,5.636379,-73.518704,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465855935,Mesopotamia,,Colombia,5.635858,-73.51888,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465907157,La posada de San Antonio,,Colombia,5.632115,-73.523048,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465909907,Parque narinio,,Colombia,5.632535,-73.523632,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465953813,Hostel del Carmen,,Colombia,5.6349934,-73.5242894,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1465956271,La Fuente,,Colombia,5.6357806,-73.5248323,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1467450165,Hospedería El Marqués de San Jorge,,Colombia,5.6345517,-73.5221982,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1467705454,Hotel Casa Real,,Colombia,5.637991,-73.519842,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1467733583,Hostal Las Margaritas,,Colombia,5.6332857,-73.5250588,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1472503671,Hotel Villa Verona,San Gil,Colombia,6.5530072,-73.131831,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1472557082,Hotel Cacique Guanenta,,Colombia,6.554825,-73.144104,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1474328821,La Casa de Felipe Hostel,,Colombia,11.2658918,-74.1860728,high,95,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1479900830,El Viajero Hostel Cartagena,Cartagena,Colombia,10.4268378,-75.5467659,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1488861555,Sunshine,,Colombia,6.2106311,-75.5725156,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1492980540,Calle 10,,Colombia,6.2114033,-75.5728743,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1498802172,La Pinta Boogaloo,,Colombia,3.4465999,-76.5507915,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1501986187,H. Guaicani,,Colombia,6.4625795,-72.413563,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1507798750,Hotel Muisca,,Colombia,4.5936982,-74.0703326,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1529077780,Posada del Caminante,,Colombia,4.55837,-75.3206506,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1534773779,Finca el Cielo,,Colombia,1.9045857,-76.2799335,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1535696170,La Venta,,Colombia,6.9695907,-73.0379867,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1561964252,Zaracay,,Colombia,0.824072,-77.6403086,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1563023965,La Casona,,Colombia,9.2423725,-74.4215155,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1583753650,Hotel Regatta Cartagena,,Colombia,10.4006991,-75.5586769,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1586000612,Mi Castillo,,Colombia,9.2468908,-76.1300284,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1586000655,Villa Gloria,,Colombia,9.2450289,-76.1331546,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1601814971,Casa Blanca,,Colombia,11.247157,-74.2134458,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1615365731,El Pórtico,,Colombia,5.0511149,-75.4881579,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1615705930,Estelar Suites Jones Hotel Bogotá,,Colombia,4.6459826,-74.0602936,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1615996468,María Pérez,,Colombia,9.2464542,-76.1310326,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1619738726,Provincia Hostal Valledupar,,Colombia,10.4768822,-73.2422697,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1619741746,Provincia Hotel,,Colombia,10.4782079,-73.2456392,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1629686246,el Alcatraz,,Colombia,9.6958633,-75.6153027,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1631482338,Playa Bonita,,Colombia,9.3245669,-76.091499,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1635950473,Hotel Boutique La Carreta,,Colombia,5.6322091,-73.5318328,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1635950495,Marques,,Colombia,5.6346247,-73.5284156,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1635950498,Viviana,,Colombia,5.6345366,-73.5280535,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1635950531,Hotel Casa de los Fundadores,,Colombia,5.6387088,-73.5375145,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1636622681,Guatapuri,,Colombia,5.4156659,-73.4575911,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1636625286,Betsarim,,Colombia,5.6292742,-73.529308,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1638248812,Hotel Los Albatros,,Colombia,4.1570483,-74.879721,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1641727620,Hotel 3 Banderas,,Colombia,10.4273305,-75.5478701,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647966075,Atalayas,,Colombia,5.3396898,-72.3970981,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647967238,Cantaclaro,,Colombia,5.348352,-72.3982676,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647968731,Brisas del Río,,Colombia,5.3501148,-72.3984711,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647968822,Campin,,Colombia,5.34722,-72.3993724,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647969037,Casablanca,,Colombia,5.3477113,-72.3995226,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647969218,Costa Azul del Llano,,Colombia,5.3470242,-72.4009898,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647970025,Maren´s,,Colombia,5.348422,-72.3958801,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647970540,El Edén,,Colombia,5.34612,-72.4008851,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647971394,Danubio Azul,,Colombia,5.3465956,-72.402473,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647971436,Hotel del Llano,,Colombia,5.3394332,-72.3966043,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647971837,Florida,,Colombia,5.3431666,-72.4003272,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647971999,Garzas del Oriente,,Colombia,5.3454951,-72.3984711,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647972034,Gaván,,Colombia,5.3469187,-72.4009267,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647973061,Iximena,,Colombia,5.3493954,-72.4001681,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647973225,Llanorama,,Colombia,5.3422373,-72.3973661,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647973228,Luna Roja,,Colombia,5.349554,-72.3990505,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647974241,Mi Llanura,,Colombia,5.3475416,-72.4011295,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647974244,Morgan,,Colombia,5.3453321,-72.3999999,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647974443,Nuevo Embajador,,Colombia,5.3475564,-72.4003594,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647975473,Portal del Llano,,Colombia,5.3479784,-72.400456,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647975477,Paraiso del Llano,,Colombia,5.3469161,-72.3999625,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647975589,Real´s,,Colombia,5.3421729,-72.3970764,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647975704,Samara,,Colombia,5.3440957,-72.3953973,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647976342,San Carlos de Yopal,,Colombia,5.347952,-72.4016254,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647977434,San Sebastian Real,,Colombia,5.3497893,-72.4016737,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647977576,Villas,,Colombia,5.3481867,-72.4017488,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647977741,Xcaret Suite,,Colombia,5.3468573,-72.3996352,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647990556,California Real,,Colombia,5.3464674,-72.402473,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647992176,El Atajo,,Colombia,5.3460188,-72.4015128,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647994119,Hotel del Llano,,Colombia,5.3476956,-72.4008583,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647994132,Llano Real,,Colombia,5.3419114,-72.3971783,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647994753,La Fontana,,Colombia,5.3470603,-72.4024247,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647997236,Yopal Plaza,,Colombia,5.3458425,-72.4005043,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647997237,San Andrés,,Colombia,5.3449169,-72.3997599,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1647997238,Reina,,Colombia,5.3389012,-72.3969354,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1648585627,Villa Clara,,Colombia,5.3484047,-72.3998758,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1648590604,El Estero,,Colombia,5.3474264,-72.4013723,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649859625,Rey Salem,,Colombia,5.336076,-72.3940172,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649863027,El Garcero,,Colombia,5.3410057,-72.3973831,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649870449,Royal Park,,Colombia,5.34589,-72.3979115,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649872814,Imperial Park,,Colombia,5.3406186,-72.4002584,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649872815,Oro Verde Esmeralda,,Colombia,5.3398682,-72.4010416,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649872864,Acuario´s Yopal,,Colombia,5.3429871,-72.3992768,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649872985,Brisas Cravo Sur,,Colombia,5.3501602,-72.3984158,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649873259,Balcones del Llano,,Colombia,5.3454064,-72.4000667,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649874119,La Floresta,,Colombia,5.3455428,-72.400414,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649876543,Casanare,,Colombia,5.3477075,-72.4015513,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649876544,Dan´s,,Colombia,5.3476205,-72.4009505,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649877158,Casanare,,Colombia,5.3478315,-72.3992807,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649877159,Providencia,,Colombia,5.3457058,-72.3993881,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649879805,D.K.CH,,Colombia,5.3184516,-72.3977185,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649882691,Milenium,,Colombia,5.3390562,-72.3993063,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649890669,La Esquina del Sabor,,Colombia,5.3412861,-72.3911603,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1649890740,La Guacava,,Colombia,5.3353038,-72.3912836,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1655433891,Hospedaje y hotel la 23,,Colombia,5.3351768,-72.3897501,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1655434947,Residencias Alfred's,,Colombia,5.335294,-72.3898091,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1655434966,Capibara,,Colombia,5.3358048,-72.3900811,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1655435370,Hotel,,Colombia,5.3367097,-72.3909142,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1655439898,Cimarrón Llanero,,Colombia,5.345861,-72.3998656,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1656777691,Hotel Alcaraván,,Colombia,6.1904517,-75.5912065,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1656779209,San Diego,,Colombia,5.3498553,-72.3980634,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1656789276,Hotel Leblón,,Colombia,6.201937,-75.5714036,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/1656792420,Hotel San Fernando Plaza,,Colombia,6.2040302,-75.570902,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
